carat,cut,color,clarity,depth,table,x,y,z,price_predicted
1.57,4,0,5,61.4,57.0,7.45,7.5,4.59,10814.413783918246
1.29,4,0,3,60.9,58.0,7.05,7.0,4.28,7154.786291049524
0.25,2,4,5,62.4,55.0,4.03,4.06,2.52,569.7473978612784
0.34,4,5,3,62.5,55.0,4.45,4.48,2.79,730.295651020368
0.39,3,4,2,60.1,59.0,4.77,4.74,2.86,139.62472310593512
0.41,4,4,6,61.9,56.0,4.79,4.77,2.96,2390.791911379042
0.53,4,5,3,62.8,55.0,5.21,5.17,3.26,2093.5992562387237
1.25,3,3,4,61.8,58.0,6.94,6.91,4.28,8094.302366474942
0.71,3,4,4,61.1,58.0,5.76,5.72,3.51,3676.4109839820917
0.36,4,5,3,62.6,56.0,4.56,4.52,2.84,814.6194935297744
0.51,2,5,5,61.3,55.0,5.14,5.16,3.16,2824.0799415755823
0.5,4,6,5,60.4,54.0,5.23,5.17,3.14,3300.187701219219
0.91,3,6,2,63.0,59.0,6.15,6.11,3.86,4956.574763563645
0.32,3,3,4,61.4,58.0,4.4,4.36,2.69,302.43534107277037
1.11,4,0,1,62.6,54.0,6.61,6.64,4.15,4560.281285629719
2.16,3,0,2,60.5,59.0,8.41,8.35,5.07,14740.277959050783
1.19,3,5,4,59.8,58.0,7.01,6.94,4.17,8197.931555465191
0.35,4,5,4,61.9,56.0,4.53,4.55,2.81,1292.2400027843746
0.54,2,4,4,61.6,59.0,5.26,5.2,3.22,2089.098479359419
0.34,4,4,3,60.7,56.0,4.56,4.53,2.76,432.167116664124
1.27,3,0,1,60.4,58.0,7.04,7.0,4.24,5868.391966082061
0.47,4,2,7,62.4,57.0,4.97,5.0,3.11,2670.174785962471
1.22,3,2,4,58.9,59.0,7.02,6.96,4.12,7592.057385481834
1.76,4,1,1,61.2,55.0,7.79,7.76,4.76,10955.530944580043
0.53,2,3,2,63.4,54.0,5.09,5.13,3.24,789.1697996838325
0.35,3,6,3,59.7,58.0,4.61,4.57,2.74,1052.267644945016
1.5,1,2,1,63.6,60.0,7.3,7.23,4.63,8209.198613496215
2.04,3,3,1,60.3,59.0,8.23,8.3,4.98,14091.441014929922
0.31,4,2,6,62.3,53.0,4.35,4.38,2.72,1094.5035729708538
0.55,3,6,6,60.3,59.0,5.34,5.3,3.21,4002.392735642683
0.7,4,3,2,61.9,58.0,5.66,5.69,3.51,2387.2970335452083
0.52,3,4,2,59.5,59.0,5.24,5.31,3.14,1186.1027087056018
0.32,4,3,3,60.3,57.0,4.46,4.43,2.68,-13.130381925862366
0.29,2,3,6,62.0,58.0,4.19,4.23,2.61,994.4742074555215
1.21,4,1,6,61.6,55.0,6.88,6.8,4.21,8283.998833157948
1.27,4,4,3,62.8,56.0,6.9,6.86,4.32,8256.34115829774
0.37,2,6,2,61.0,62.0,4.61,4.64,2.82,437.7826278820485
1.01,3,4,2,60.6,58.0,6.54,6.49,3.95,5274.734436544609
0.76,4,4,3,61.0,55.0,5.89,5.92,3.6,3810.9200154197442
0.59,4,5,2,62.9,57.0,5.36,5.33,3.36,2049.7684136478842
1.8,1,1,1,63.2,58.0,7.66,7.75,4.87,10897.077761700104
0.75,4,4,1,62.1,55.0,5.83,5.87,3.63,2663.568604731264
1.07,4,6,7,60.9,54.0,6.66,6.73,4.08,9168.946524610099
0.4,3,6,3,59.1,57.0,4.87,4.81,2.86,1441.186471041653
0.28,1,0,5,58.4,60.0,4.27,4.33,2.51,-528.7680106791345
0.71,2,5,3,62.9,57.0,5.68,5.7,3.58,3327.1892778433844
0.6,4,1,1,62.2,54.0,5.4,5.44,3.37,467.8656874451094
1.05,4,4,5,62.1,54.0,6.55,6.52,4.06,7299.717137068253
0.33,4,5,6,61.5,56.0,4.49,4.46,2.75,2143.9746078403696
0.71,4,5,3,62.0,57.0,5.71,5.74,3.55,3616.1343795543057
1.01,3,4,2,62.8,59.0,6.4,6.36,4.01,5188.107034114604
0.33,3,1,4,61.6,60.0,4.42,4.45,2.73,-319.9252264295387
0.9,2,4,3,64.2,59.0,6.07,6.11,3.91,4555.12416747804
0.74,4,4,4,62.3,57.0,5.79,5.77,3.6,4021.724294231674
1.04,3,3,0,62.2,58.0,6.46,6.41,4.0,4211.021525693491
0.51,4,6,3,62.4,55.0,5.12,5.14,3.2,2313.4730976517267
0.58,2,2,2,63.3,56.0,5.34,5.31,3.37,742.8637236254217
1.02,2,6,1,63.4,59.0,6.41,6.37,4.05,5263.114868535668
0.41,4,1,3,62.0,57.0,4.74,4.77,2.95,-69.6759301179145
0.43,4,1,5,62.6,57.0,4.79,4.82,3.01,1054.3083978575864
1.13,4,5,3,61.4,58.0,6.71,6.74,4.13,7300.515794143442
0.39,0,5,2,65.6,60.0,4.5,4.56,2.97,-139.66184844612644
1.0,3,0,1,62.7,58.0,6.32,6.28,3.95,3391.3626538678386
0.56,1,5,3,62.3,63.0,5.22,5.27,3.27,1882.229163119331
1.15,3,3,2,63.0,59.0,6.68,6.63,4.19,6114.809020381832
0.81,4,2,7,61.6,58.0,5.98,6.01,3.69,5500.109537716969
1.27,3,0,6,60.1,58.0,7.06,6.99,4.22,8377.814148721642
0.73,4,3,3,61.6,56.0,5.8,5.83,3.58,3166.85905244115
0.31,4,3,6,60.8,56.0,4.36,4.39,2.66,1453.7038199077474
0.68,2,3,7,62.7,56.0,5.56,5.6,3.5,4506.790168740836
0.51,1,6,3,60.1,65.0,5.14,5.17,3.1,1864.0248755135929
1.2,2,1,4,63.1,58.0,6.7,6.62,4.2,6888.10296318804
0.4,2,2,4,63.4,58.0,4.74,4.66,2.98,261.8828631571323
1.54,0,1,1,64.6,56.0,7.3,7.26,4.7,8219.541643635957
0.77,2,5,1,60.4,58.0,5.91,5.95,3.58,2954.448170587018
0.44,2,5,2,62.2,60.0,4.79,4.86,3.0,667.9678459269303
0.92,3,3,1,58.4,58.0,6.4,6.34,3.73,3783.7043123824246
1.01,3,5,2,59.5,60.0,6.54,6.46,3.87,5635.781655672399
0.82,0,4,2,64.9,58.0,5.83,5.79,3.77,3126.2836968868824
0.41,4,3,4,61.7,57.0,4.81,4.78,2.96,1039.503869329838
0.44,2,4,6,62.1,60.0,4.84,4.92,3.03,2312.1584682509483
0.56,4,6,1,62.2,55.0,5.29,5.32,3.3,1720.8202993977748
0.26,2,5,5,61.7,61.0,4.08,4.12,2.53,858.2432442412041
0.39,4,3,7,61.6,56.0,4.69,4.73,2.9,2465.488760652501
0.7,0,1,0,68.6,57.0,5.46,5.34,3.71,-97.33272909584593
1.2,3,3,1,62.6,61.0,6.73,6.68,4.2,6090.604746849866
2.0,2,2,1,61.0,57.0,8.02,8.18,4.94,13394.87054775362
0.54,2,1,3,62.3,56.0,5.17,5.22,3.24,720.5968973491013
0.54,4,6,3,61.1,56.0,5.29,5.25,3.22,2569.02319941683
1.6,2,1,4,62.3,59.0,7.46,7.51,4.66,10584.386647812189
0.37,4,5,4,61.4,55.0,4.62,4.66,2.85,1497.5033595728764
1.09,4,3,5,61.8,56.0,6.58,6.62,4.08,7356.19211629384
0.71,4,3,4,61.5,56.0,5.74,5.78,3.54,3512.2621115631136
1.0,3,6,2,59.2,62.0,6.54,6.49,3.86,5824.4379223927435
0.33,4,5,3,61.5,57.0,4.41,4.47,2.73,687.7821694702184
1.2,2,1,4,62.6,59.0,6.69,6.73,4.2,6914.980955142442
1.21,3,3,4,62.7,58.0,6.76,6.85,4.27,7747.411392426546
0.42,4,5,5,62.3,55.0,4.81,4.76,2.98,2296.3169650385476
0.31,1,3,4,63.2,56.0,4.28,4.29,2.71,-36.175159896356035
1.01,3,6,5,62.4,58.0,6.44,6.39,4.0,7360.202893343224
0.99,0,0,0,73.6,60.0,6.01,5.8,4.35,1734.872492589675
1.07,3,2,3,60.6,60.0,6.66,6.63,4.03,5620.264252991859
0.92,3,4,1,61.8,58.0,6.19,6.23,3.84,4010.1953744073003
1.04,2,3,5,62.8,54.0,6.39,6.5,4.05,6712.543259177297
0.3,3,3,6,62.6,58.0,4.27,4.29,2.68,1103.5002543605528
0.62,2,6,5,58.1,63.0,5.59,5.66,3.27,3999.5888357640283
0.7,4,4,1,62.1,57.0,5.65,5.69,3.52,2228.276341762341
1.0,3,3,1,60.7,59.0,6.45,6.41,3.9,4387.304916173817
1.03,4,3,2,60.8,57.0,6.52,6.47,3.95,5314.318626648437
0.71,4,3,6,61.1,57.0,5.76,5.8,3.53,4502.859704178732
0.3,4,2,6,62.5,53.8,4.31,4.33,2.69,984.1557764294853
0.4,1,1,4,63.8,55.0,4.69,4.65,2.98,-91.69711364448222
0.5,1,5,3,64.1,58.0,5.03,5.01,3.22,1380.7291088171455
0.26,2,5,5,62.9,56.0,4.07,4.1,2.57,898.7344083717535
0.33,2,3,3,62.1,56.0,4.41,4.44,2.75,-222.72578558084706
0.4,4,6,5,62.2,55.0,4.74,4.72,2.94,2473.404241769157
0.53,2,5,2,63.0,55.0,5.14,5.18,3.25,1398.822418686499
0.7,2,4,2,62.3,57.0,5.65,5.69,3.53,2471.9011864645595
0.36,4,5,3,61.9,56.0,4.55,4.56,2.82,881.913352245539
0.48,3,5,1,62.9,60.0,4.93,4.9,3.09,537.5461061673727
0.72,4,6,2,60.5,56.0,5.79,5.84,3.52,3627.4660732830384
0.51,2,4,3,58.6,58.0,5.22,5.29,3.08,1576.1078144760572
0.26,4,3,4,62.5,53.0,4.1,4.13,2.57,77.73016911093919
1.0,1,4,0,64.2,59.0,6.26,6.3,4.03,3846.539098747175
0.26,4,4,7,62.0,56.0,4.07,4.1,2.53,1891.0132764428647
0.32,4,3,6,60.2,56.0,4.45,4.49,2.69,1533.1448561212555
0.79,3,3,4,61.3,59.0,5.97,5.91,3.64,3990.8626013578773
1.07,4,2,3,62.1,57.0,6.53,6.49,4.04,5807.070590116837
0.9,3,6,1,58.1,60.0,6.26,6.24,3.63,4632.267816717513
2.35,3,0,4,60.7,60.0,8.64,8.6,5.23,17547.754509406008
1.11,4,1,4,63.0,56.0,6.61,6.57,4.15,6297.986644272843
0.36,1,5,6,58.2,56.0,4.68,4.74,2.74,2215.524831431658
0.3,1,4,6,61.1,61.0,4.29,4.32,2.63,1213.8344972623781
0.53,4,3,4,61.8,55.0,5.17,5.22,3.21,2067.2251220370777
0.79,3,0,2,58.8,62.0,6.03,6.01,3.54,2097.861306802228
0.33,3,6,1,61.6,59.0,4.42,4.41,2.72,-181.2465370609716
1.36,3,1,4,62.0,59.0,7.1,7.06,4.39,8452.282935419187
1.03,2,2,1,60.9,57.0,6.5,6.58,3.98,4262.758574624116
0.42,3,3,6,59.8,58.0,4.88,4.85,2.91,2097.599482691119
0.32,4,2,6,61.6,54.0,4.42,4.45,2.73,1173.120371153961
0.56,4,5,4,61.8,56.0,5.28,5.33,3.28,2915.2773290315004
0.34,3,3,6,59.0,62.0,4.6,4.56,2.7,1438.744305230774
0.5,2,6,4,59.8,58.0,5.12,5.14,3.07,2601.311134661198
3.11,0,0,0,65.9,57.0,9.15,9.02,5.98,22576.1167951058
0.56,4,6,3,60.9,56.0,5.35,5.32,3.25,2749.34071760526
0.3,4,5,6,60.6,57.0,4.33,4.35,2.63,2008.0370032665778
0.37,4,5,4,61.6,54.7,4.61,4.63,2.85,1496.9610905967538
0.53,4,3,3,61.6,56.0,5.24,5.19,3.21,1494.060819301602
1.6,2,6,1,60.6,58.0,7.55,7.61,4.59,10787.650782825925
0.31,4,6,2,62.1,56.0,4.33,4.37,2.7,340.3823428521323
1.54,2,0,4,63.5,57.0,7.27,7.37,4.65,9732.9283063337
0.33,2,3,5,62.8,57.0,4.39,4.47,2.78,713.4638318817751
0.31,1,2,3,63.5,57.0,4.32,4.34,2.75,-944.7580934738639
0.71,3,3,2,58.5,58.0,5.87,5.82,3.42,2471.4707667122702
1.01,3,4,1,61.1,57.0,6.48,6.44,3.95,4811.085363761832
0.3,4,4,6,61.9,58.0,4.26,4.3,2.65,1613.3251970348201
1.31,4,2,4,62.5,56.0,6.95,7.03,4.37,8526.346195074475
0.71,4,1,3,61.6,57.0,5.7,5.62,3.49,2362.740249090182
0.41,4,6,2,61.6,55.0,4.8,4.78,2.95,1076.9625905608027
1.0,3,4,4,62.6,58.0,6.37,6.4,4.0,6151.712928242943
1.07,4,6,4,61.8,57.0,6.55,6.58,4.06,7608.843068955335
0.52,3,3,4,62.6,59.0,5.08,5.11,3.19,1746.4229944506005
1.05,4,3,3,62.8,57.0,6.49,6.45,4.06,5891.333979937814
0.33,4,6,5,61.7,55.0,4.46,4.49,2.76,2003.6110326810228
1.5,2,4,1,62.3,60.0,7.29,7.34,4.56,9095.171313487286
0.41,4,2,1,61.7,56.0,4.8,4.77,2.95,-750.2201299620187
0.71,2,4,4,62.9,55.0,5.68,5.71,3.58,3557.1807077595113
0.5,1,6,2,63.8,60.0,5.0,5.03,3.2,1203.025912539746
1.01,2,6,3,63.1,60.0,6.39,6.35,4.02,6172.343192347833
1.71,1,2,3,63.7,58.0,7.57,7.54,4.81,11284.763166338058
0.4,4,4,6,62.2,56.0,4.71,4.74,2.94,2328.8668411049075
0.32,2,3,4,61.7,55.0,4.37,4.41,2.71,263.8119683077466
0.5,2,5,2,60.7,61.0,5.09,5.12,3.1,1151.1722292266054
1.02,0,4,1,65.5,59.0,6.27,6.24,4.1,4324.424671217774
1.05,2,3,1,62.5,60.0,6.45,6.5,4.05,4633.087708025837
1.36,3,5,5,59.8,59.0,7.12,7.2,4.38,10410.026586631053
0.51,4,5,2,62.3,56.0,5.15,5.12,3.2,1444.7806944305767
1.2,3,2,1,62.4,57.0,6.83,6.75,4.24,5801.154157893005
0.72,4,4,4,62.0,56.0,5.76,5.73,3.56,3882.758819855347
0.49,2,4,6,62.2,56.0,5.04,5.08,3.14,2773.244350317944
0.36,3,2,2,61.3,57.0,4.65,4.61,2.84,-772.591026009412
0.7,3,6,2,62.1,62.0,5.63,5.58,3.48,3139.2536943262194
0.9,3,5,1,59.5,61.0,6.3,6.24,3.73,4131.8621697203
0.32,3,3,6,58.1,59.0,4.53,4.49,2.62,1435.7948323419328
2.0,2,3,1,63.5,55.0,8.03,7.93,5.07,13546.897188976747
0.9,1,4,1,63.3,57.0,6.08,6.14,3.87,3552.1325352387803
1.18,4,5,1,60.9,57.0,6.86,6.89,4.19,6775.9651629287055
0.36,4,5,4,61.8,56.0,4.55,4.58,2.82,1391.1882521693524
0.37,4,4,5,60.0,59.0,4.64,4.66,2.79,1667.8211723299341
0.3,4,4,2,62.4,56.0,4.27,4.32,2.68,-385.93714905834213
0.36,3,4,3,60.5,60.0,4.55,4.61,2.77,450.5397463199238
0.8,3,0,1,60.2,59.0,6.07,5.95,3.62,1630.6338806298718
1.51,4,2,2,61.9,57.0,7.37,7.32,4.55,9337.48789467641
0.62,2,4,3,59.8,58.0,5.55,5.59,3.33,2376.706240952779
0.71,3,2,2,62.4,59.0,5.65,5.6,3.51,1991.058282897607
0.32,1,3,4,57.0,62.0,4.51,4.54,2.58,225.4060681056062
1.02,4,3,3,62.8,57.0,6.36,6.45,4.02,5683.784949554051
0.41,3,2,4,62.0,56.0,4.78,4.74,2.95,623.4690105868544
1.14,4,3,3,62.0,55.0,6.68,6.77,4.17,6818.281120673564
0.52,3,3,2,60.6,61.0,5.19,5.17,3.14,761.3218953323935
1.0,1,2,2,62.7,60.0,6.24,6.3,3.93,4317.122475521965
0.56,2,5,2,60.2,57.0,5.36,5.4,3.24,1710.0100428414844
0.32,3,3,2,61.0,61.0,4.41,4.38,2.68,-752.3837913401189
0.37,4,6,5,61.6,54.0,4.61,4.64,2.85,2339.122960745367
0.9,1,3,2,63.2,59.0,6.05,6.1,3.84,3711.462292186193
1.01,4,3,2,61.1,58.0,6.43,6.49,3.95,5128.468078432451
1.03,4,0,2,62.3,57.0,6.48,6.43,4.02,4255.856151708989
0.78,3,3,1,60.6,58.0,6.02,5.99,3.64,2422.8551751362315
0.33,4,3,4,61.6,57.0,4.46,4.49,2.75,490.17498470069495
0.33,4,2,5,61.3,56.0,4.43,4.47,2.73,744.2903312364447
1.09,4,2,2,61.9,57.0,6.63,6.58,4.09,5451.717153932688
0.5,1,0,2,63.3,60.0,4.97,4.99,3.15,-668.3008061356909
1.01,4,0,3,61.3,56.0,6.46,6.5,3.97,4669.195876411317
1.0,2,5,5,63.5,55.0,6.36,6.31,4.02,6865.761976218337
0.59,3,5,1,60.8,56.0,5.43,5.4,3.29,1567.4861291979842
0.7,2,2,1,59.9,57.0,5.74,5.77,3.45,1444.9125320444787
0.31,3,1,2,61.3,58.0,4.34,4.37,2.67,-1390.5549529779041
0.39,3,5,3,62.5,60.0,4.64,4.67,2.91,853.987999235906
0.85,4,5,2,61.8,54.0,6.1,6.14,3.78,4381.969601187134
0.73,4,1,5,62.3,55.0,5.76,5.77,3.59,3524.2550815531795
1.09,4,0,2,60.7,58.0,6.64,6.68,4.04,4872.566940064827
0.4,4,6,1,61.3,56.0,4.72,4.77,2.91,538.1602634163646
0.4,2,5,2,61.7,60.0,4.68,4.72,2.9,372.3757568543465
0.22,0,5,3,65.1,61.0,3.87,3.78,2.49,-914.199060364987
0.31,3,5,3,60.3,58.0,4.42,4.37,2.65,412.9594214003632
1.19,4,0,1,61.7,56.0,6.8,6.85,4.21,5280.90992150473
1.06,0,1,0,64.5,57.0,6.47,6.33,4.13,3244.727518190288
0.61,2,5,4,59.6,63.0,5.44,5.57,3.28,3075.9424490650713
0.82,4,2,5,61.4,56.0,6.01,6.05,3.71,4649.505489183832
1.01,0,3,0,64.5,56.0,6.32,6.26,4.06,3509.933507964113
0.32,4,5,3,61.4,56.0,4.4,4.43,2.71,622.2111390888545
0.5,3,6,1,62.2,58.0,5.08,5.14,3.18,1058.1889165807656
1.01,3,4,2,59.1,56.0,6.65,6.52,3.89,5353.928045549528
1.0,2,4,1,62.7,58.0,6.3,6.36,3.97,4583.0831957514765
0.31,4,6,2,62.9,56.0,4.34,4.31,2.72,264.3265774220804
0.35,4,5,3,62.4,57.0,4.52,4.55,2.83,733.4884277595161
0.7,4,2,3,61.2,57.0,5.73,5.77,3.52,2588.139938392226
1.08,4,3,1,62.2,56.0,6.56,6.59,4.09,5230.370003433587
1.21,3,6,6,60.1,59.0,6.96,6.88,4.16,9729.510123117365
1.06,3,2,2,62.8,58.0,6.49,6.47,4.07,5029.6220154486355
0.28,4,1,3,62.4,56.0,4.19,4.22,2.62,-1001.2279989857884
0.5,1,4,3,63.3,57.0,5.02,5.06,3.19,1159.7906282058848
1.01,3,6,2,61.6,58.0,6.47,6.42,3.97,5898.750858879701
0.42,0,6,2,64.7,61.0,4.7,4.73,3.05,380.4613138391801
1.53,4,4,2,61.6,56.0,7.34,7.39,4.54,10278.555426447752
0.57,3,5,3,63.0,59.0,5.29,5.25,3.32,2214.4078928796594
0.41,3,6,5,61.9,59.0,4.78,4.75,2.95,2346.303773972802
2.24,4,4,1,60.3,59.0,8.47,8.5,5.12,16481.218983791277
0.41,1,5,1,63.8,57.0,4.75,4.68,3.01,-298.21463772992365
0.5,2,3,2,62.4,52.0,5.1,5.15,3.2,591.8526625141826
0.23,2,4,3,59.1,59.0,4.02,4.07,2.39,-471.7216895544111
1.11,2,4,2,60.1,61.0,6.64,6.74,4.06,6111.441814521454
1.2,4,5,1,61.3,56.0,6.85,6.88,4.21,6993.154449033087
1.14,3,4,6,59.4,59.0,6.87,6.8,4.06,8465.136341236957
0.9,4,3,1,62.5,56.0,6.15,6.2,3.86,3621.116673344256
1.22,3,3,4,62.2,59.0,6.82,6.87,4.26,7817.580880499165
0.7,3,4,4,61.7,60.0,5.67,5.64,3.49,3545.1816626638424
1.07,3,1,2,58.4,60.0,6.78,6.68,3.93,4873.325588678419
0.51,2,5,1,63.3,56.0,5.12,5.08,3.23,647.2531353741379
0.3,3,5,2,62.5,60.0,4.24,4.27,2.66,-270.2239718230189
1.12,3,3,1,61.2,58.0,6.69,6.67,4.09,5457.980551072252
0.3,3,4,3,61.5,60.0,4.26,4.29,2.63,-28.06386323855031
0.4,3,6,2,61.6,58.0,4.73,4.69,2.9,830.797402512489
0.9,3,1,2,63.0,58.0,6.09,6.01,3.81,3310.614504790464
0.3,4,2,4,61.6,57.0,4.3,4.33,2.66,-17.99392475331615
0.74,3,4,1,61.4,57.0,5.82,5.8,3.57,2448.1204883437726
0.41,2,0,3,63.4,56.0,4.73,4.7,2.99,-714.886992113677
0.52,3,5,2,61.6,58.0,5.17,5.12,3.17,1419.9388470936487
0.54,4,6,5,61.4,52.0,5.3,5.34,3.26,3643.2685193306847
0.9,2,2,1,61.2,57.0,6.21,6.27,3.82,3087.2436707704105
0.7,1,1,4,61.1,61.0,5.65,5.7,3.47,2378.25297634205
0.34,2,2,3,62.4,60.0,4.41,4.44,2.76,-566.8653241390616
0.7,4,4,3,61.9,55.0,5.7,5.74,3.54,3254.686711348169
1.02,2,3,3,63.0,57.0,6.37,6.39,4.02,5416.316996048412
1.0,1,4,1,63.8,58.0,6.28,6.33,4.02,4389.143898010851
0.31,4,1,1,61.0,56.0,4.39,4.43,2.69,-1737.0466420351536
1.23,3,3,4,62.2,58.0,6.78,6.74,4.27,7981.862472674233
0.7,2,5,2,59.4,63.0,5.79,5.73,3.42,2753.865429978615
0.54,4,6,3,61.1,57.0,5.25,5.22,3.2,2577.747950006514
0.38,4,2,2,61.5,56.0,4.67,4.69,2.88,-442.9667618336621
0.9,0,5,1,65.0,58.0,6.08,6.04,3.94,3586.075726539664
1.0,4,6,1,61.5,56.0,6.45,6.41,3.95,5488.822950378873
0.29,2,3,3,61.9,55.0,4.25,4.28,2.64,-472.7788393506921
2.01,3,5,2,60.4,61.0,8.05,7.98,4.84,15006.279603136652
1.32,3,4,1,60.6,60.0,7.1,7.05,4.29,7578.414730711182
0.72,3,4,3,61.5,58.0,5.73,5.69,3.51,3276.774472747487
0.31,3,2,3,62.4,59.0,4.34,4.31,2.7,-684.8488664761985
1.51,0,0,1,65.1,59.0,7.13,7.09,4.63,7600.613952509026
0.24,4,2,7,62.1,57.0,4.0,4.04,2.5,1055.750154471425
0.79,4,5,3,59.3,57.0,6.02,6.06,3.58,4433.205313433565
0.73,3,4,3,62.7,58.0,5.76,5.7,3.59,3259.170775606059
0.9,2,6,4,58.9,59.0,6.22,6.31,3.69,6010.936796830618
0.51,3,4,5,61.9,56.0,5.17,5.13,3.19,2518.3690495394435
0.29,4,3,5,60.7,54.0,4.33,4.37,2.64,824.25235768323
0.68,1,4,2,58.1,60.0,5.8,5.91,3.4,2276.2720414391997
0.51,4,6,3,61.1,56.0,5.16,5.2,3.17,2360.0498117019247
1.55,4,1,3,61.8,55.0,7.4,7.44,4.58,9983.070589440116
1.51,2,2,1,60.8,58.0,7.4,7.51,4.53,8639.973570146733
2.01,4,1,2,62.9,57.0,8.05,7.98,5.04,13730.810157538215
1.04,2,3,6,58.2,60.0,6.66,6.71,3.89,7202.059187635756
0.98,0,3,2,64.4,56.0,6.33,6.24,4.03,4187.151567149967
0.25,2,5,6,62.9,58.0,4.01,4.03,2.53,1290.9669054632113
0.42,4,2,4,61.2,57.0,4.87,4.8,2.96,812.4118344210942
1.1,2,3,6,60.4,57.0,6.7,6.77,4.07,7710.7028221698765
0.41,2,6,4,62.8,57.0,4.73,4.76,2.98,1748.5904523829704
1.02,3,4,3,62.7,59.0,6.41,6.44,4.03,5797.801860418287
0.61,2,2,5,60.5,57.0,5.52,5.54,3.35,2617.567192609102
0.4,4,0,4,61.3,56.0,4.77,4.79,2.93,57.48147659794722
0.34,4,6,4,60.9,56.0,4.56,4.51,2.76,1561.9322653253403
0.4,4,5,1,61.0,58.0,4.76,4.78,2.91,152.26222988191148
0.41,4,3,5,61.7,55.0,4.81,4.85,2.98,1594.0008919026427
0.3,4,2,2,62.4,55.0,4.3,4.32,2.69,-1032.6681143248047
0.31,4,5,4,62.0,55.0,4.35,4.38,2.7,1035.2507880734834
0.46,2,5,3,62.2,58.0,4.95,4.99,3.09,1296.9779768882609
0.4,4,3,7,62.2,55.0,4.73,4.76,2.95,2515.192301155291
0.3,4,5,3,61.5,55.0,4.3,4.34,2.66,511.2080354836867
1.09,4,4,1,61.2,57.0,6.6,6.64,4.05,5683.50593930446
0.71,2,5,2,63.1,58.0,5.65,5.69,3.58,2810.5318249226225
0.97,4,3,1,61.6,56.0,6.31,6.39,3.91,4312.195950205907
1.02,2,5,7,61.7,60.0,6.38,6.52,3.98,8088.013207942995
0.42,3,6,1,60.0,61.0,4.89,4.85,2.92,460.64393447916336
0.33,4,1,7,61.8,55.0,4.46,4.47,2.76,1380.6662966308681
0.36,4,5,4,61.7,56.0,4.58,4.56,2.82,1372.137594592933
1.72,4,2,2,62.2,57.0,7.65,7.55,4.72,11332.441306682154
0.37,4,2,6,62.0,53.0,4.63,4.66,2.88,1523.4317765696364
0.71,4,6,3,61.2,55.0,5.74,5.78,3.53,4031.4765386133313
0.51,2,1,2,63.5,60.0,5.03,5.05,3.2,-185.72318855043886
0.3,4,5,3,62.1,55.0,4.28,4.32,2.67,479.41051173092046
0.71,2,5,3,63.7,58.0,5.6,5.64,3.58,3304.9430587606516
0.3,4,5,4,61.6,55.0,4.34,4.36,2.68,968.4936033941699
0.97,1,4,2,60.1,65.0,6.46,6.36,3.85,4530.009493516798
1.27,4,1,1,62.1,56.0,6.92,6.96,4.31,6328.826640627673
1.57,4,1,3,61.5,56.0,7.56,7.49,4.63,10055.972377892442
1.0,3,3,4,62.4,59.0,6.35,6.4,3.98,5836.955055064996
0.42,4,6,5,62.5,57.0,4.8,4.77,2.99,2559.894519901699
0.7,0,3,2,61.7,66.0,5.7,5.58,3.48,1675.7300129529958
0.56,4,6,4,61.6,57.0,5.33,5.29,3.27,3183.2467632380635
0.51,1,5,2,57.4,62.0,5.24,5.29,3.02,1255.1230032836806
0.52,2,1,2,63.3,55.0,5.13,5.1,3.24,-18.972144398177534
0.39,3,3,6,59.9,59.0,4.73,4.75,2.84,1870.9704860955358
1.7,2,2,3,63.3,57.0,7.59,7.54,4.79,11338.57896994751
0.3,2,5,5,59.7,57.0,4.37,4.43,2.62,1307.5463300758747
1.08,4,2,2,62.7,57.0,6.48,6.51,4.07,5409.72446246827
2.01,4,4,1,61.9,55.0,8.1,8.05,5.0,14291.895487302229
0.55,4,0,3,62.6,57.0,5.21,5.17,3.25,658.1927858063782
0.9,0,4,1,62.6,58.0,6.01,6.06,3.78,3523.9661157105998
0.9,4,1,4,62.4,57.0,6.17,6.21,3.86,4441.282370055711
1.01,3,4,5,61.8,59.0,6.46,6.42,3.98,6720.482871913548
0.51,2,2,3,60.1,59.8,5.14,5.19,3.1,828.4238453262533
0.7,3,5,4,59.4,61.0,5.78,5.74,3.42,3936.4420781936547
0.7,0,2,2,66.0,56.0,5.5,5.53,3.64,1436.1166200780299
0.34,4,1,2,60.2,57.0,4.54,4.5,2.72,-1005.4040492555946
0.32,4,3,7,61.2,55.0,4.41,4.44,2.71,2011.9424980923045
0.31,4,6,3,59.4,56.0,4.45,4.4,2.63,956.2460588665972
0.41,3,5,2,61.4,56.0,4.81,4.77,2.94,614.9028322846302
1.84,4,0,4,62.4,56.0,7.84,7.8,4.89,12826.581202935891
0.9,2,1,3,63.2,56.0,6.15,6.09,3.87,3675.0152300934483
1.0,4,5,3,61.6,57.0,6.44,6.38,3.95,6140.421282737326
0.37,3,5,2,61.8,58.0,4.59,4.64,2.85,291.45254975265607
1.53,4,4,4,61.5,59.0,7.38,7.46,4.56,11175.96305443283
1.09,4,3,3,62.8,57.0,6.54,6.58,4.12,6281.0095231278265
1.04,3,4,1,62.8,55.0,6.48,6.41,4.05,5045.268266761645
0.8,2,5,1,62.6,59.0,5.84,5.91,3.68,3131.341148411335
0.29,1,4,4,62.1,56.0,4.24,4.26,2.64,196.4455476929934
